location,Latitude,Longitude
"29 Boulevard 2, 29 Boulevard, Downtown Dubai, Dubai",25.1918989,55.2727574
"Lake City Tower, JLT Cluster D, Jumeirah Lake Towers (JLT), Dubai",25.0707428,55.1409892
"The Springs 6, The Springs, Dubai",25.0681356,55.1885957
"DAMAC Maison Bay's Edge, Business Bay, Dubai",25.1877448,55.2698104
"Glitz 1, Glitz, Dubai Studio City, Dubai",25.0415698,55.2476433
"Roxana Residence D, Roxana Residences, JVC District 12, Jumeirah Village Circle (JVC), Dubai",25.0577358,55.2171172
"La Residence, JVT District 1, Jumeirah Village Triangle (JVT), Dubai",25.0342635,55.1744808
"Golf Horizon Tower B, Golf Horizon, DAMAC Hills, Dubai",25.0165676,55.2532368
"Al Mahra, Arabian Ranches, Dubai",25.048936,55.2763414
"Al Majara 2, Al Majara, Dubai Marina, Dubai",25.0733523,55.136969
"Breeze 2, Breeze, Dubai Creek Harbour, Dubai",25.1945448,55.3641298
"Bungalows Area, Green Community West, Green Community, Dubai",24.9976447,55.163799
"The Residence 3, The Residences, Downtown Dubai, Dubai",25.1925976,55.2733058
"Zaafaran 2, Zaafaran, Old Town, Downtown Dubai, Dubai",25.1900006,55.2763259
"Artesia C, Artesia, DAMAC Hills, Dubai",25.0292369,55.2527796
"Uptown Mirdif, Mirdif, Dubai",25.2228581,55.4253875
"Al Samar 3, Al Samar, The Greens, Dubai",25.0923246,55.1730599
"Mulberry 2 Building A1, Mulberry 2, Park Heights, Dubai Hills Estate, Dubai",25.2048493,55.2707828
"Villa Pera, JVC District 15, Jumeirah Village Circle (JVC), Dubai",25.0570189,55.1988894
"Sama Townhouses, Town Square, Dubai",25.0000539,55.2908323
"The Manhattan, JVC District 10, Jumeirah Village Circle (JVC), Dubai",25.0687692,55.2074089
"Oxford Residence, JVC District 13, Jumeirah Village Circle (JVC), Dubai",25.0514504,55.2121353
"Palmera 4, Palmera, Arabian Ranches, Dubai",25.0410254,55.2565193
"La Cote Tower 2, La Cote, Port De La Mer, La Mer, Jumeirah, Dubai",25.2201105,55.2563077
"Manchester Tower, Dubai Marina, Dubai",25.0681802,55.1323932
"Nakheel Villas, Jumeirah Village Circle (JVC), Dubai",25.0560727,55.2087792
"Reehan 7, Reehan, Old Town, Downtown Dubai, Dubai",25.1893317,55.2768915
"Olive Point, Jumeirah Golf Estates, Dubai",25.0259256,55.1960002
"D Villas, Living Legends, Dubai",25.2048493,55.2707828
"Claren Tower 2, Claren Towers, Downtown Dubai, Dubai",25.1909296,55.2715484
"Azizi Riviera 7, Azizi Riviera, Meydan One, Meydan City, Dubai",25.1736872,55.3021223
"Belgravia 3B, Belgravia 3, JVC District 15, Jumeirah Village Circle (JVC), Dubai",25.0597205,55.1998662
"Amaya Towers, Al Reem Island, Abu Dhabi",24.5107779,54.4059202
"Act One | Act Two Towers, Opera District, Downtown Dubai, Dubai",25.1928405,55.2713423
"Bloom Heights 1, Bloom Heights, JVC District 15, Jumeirah Village Circle (JVC), Dubai",25.0562234,55.2039177
"5242 Tower 2, 5242 Towers, Dubai Marina, Dubai",25.0866657,55.150092
"23 Marina, Dubai Marina, Dubai",25.0897173,55.1506471
"Lamtara Building 2, Lamtara, Madinat Jumeirah Living, Umm Suqeim, Dubai",25.1330986,55.183466
"Desert Style, Al Reef Villas, Al Reef, Abu Dhabi",24.458519,54.673996
"Al Tamr, Shoreline Apartments, Palm Jumeirah, Dubai",25.1092357,55.1457318
"Noora, Al Habtoor City, Business Bay, Dubai",25.1841785,55.254316
"Quortaj, Al Furjan, Dubai",25.0251668,55.1458611
"Mimosa, DAMAC Hills 2 (Akoya by DAMAC), Dubai",24.9782469,55.3849964
"Collective 2.0, Dubai Hills Estate, Dubai",25.114898,55.2476149
"Mulberry 2 Building B1, Mulberry 2, Park Heights, Dubai Hills Estate, Dubai",25.2048493,55.2707828
"Act Two, Act One | Act Two Towers, Opera District, Downtown Dubai, Dubai",25.1928405,55.2713423
"Elite Business Bay Residence, Business Bay, Dubai",25.1799797,55.2659768
"Signature Villas Frond E, Signature Villas Palm Jumeirah, Palm Jumeirah, Dubai",25.1282719,55.133531
"Blue Waves Tower, Dubai Residence Complex, Dubai",25.098042,55.3782804
"Maple 1, Emirates Gardens 2, JVC District 14, Jumeirah Village Circle (JVC), Dubai",25.0488228,55.2050756
"Mira Oasis 2, Mira Oasis, Reem, Dubai",25.0142815,55.2989455
"West Avenue, Dubai Marina, Dubai",25.0740411,55.1391047
"Pantheon Boulevard, JVC District 13, Jumeirah Village Circle (JVC), Dubai",25.0505375,55.2140195
"Park Gate Residence A, Park Gate Residence, Al Kifaf, Bur Dubai, Dubai",25.2346972,55.2963797
"Marina Gate 1, Marina Gate, Dubai Marina, Dubai",25.0867931,55.1475512
"Creek Gate Tower 1, Creek Gate, Dubai Creek Harbour, Dubai",25.2064112,55.3471756
"The Field, The Park Villas, DAMAC Hills, Dubai",25.0260254,55.2515138
"Venetian, Canal Residence West, Dubai Sports City, Dubai",25.0391345,55.2176352
"South Ridge 6, South Ridge, Downtown Dubai, Dubai",25.1876084,55.2788881
"Art XV Tower, Business Bay, Dubai",25.1815545,55.2785119
"Executive Tower B, Executive Towers, Business Bay, Dubai",25.1925139,55.2664397
"Binghatti Jasmine, JVC District 15, Jumeirah Village Circle (JVC), Dubai",25.0572818,55.1972269
"Hoshi, Sharjah",25.2573506,55.5314967
"Apartment Building 2, Bluewaters Residences, Bluewaters Island, Dubai",25.0792222,55.1196684
"The Residences JLT, Jumeirah Lake Towers (JLT), Dubai",25.0804134,55.1543777
"Mirador 1, Mirador, Arabian Ranches, Dubai",25.0556972,55.2869687
"Tower 108, JVC District 18, Jumeirah Village Circle (JVC), Dubai",25.0532011,55.1975172
"Elite Sports Residence 5, Elite Sports Residence, Dubai Sports City, Dubai",25.0408143,55.2217621
"Mayfair Residency, Business Bay, Dubai",25.1818925,55.277205
"Blakely Tower, Park Island, Dubai Marina, Dubai",25.0827741,55.1421964
"Palm Views West, Palm Views, Palm Jumeirah, Dubai",25.11555,55.13518
"Hub Canal 2, Dubai Sports City, Dubai",25.0423744,55.2176496
"Zulal 1, Zulal, The Lakes, Dubai",25.079444,55.1729334
"Leonardo Residences, Masdar City, Abu Dhabi",24.4311076,54.6223282
"Lake View Tower, JLT Cluster B, Jumeirah Lake Towers (JLT), Dubai",25.06767,55.1388359
"Laya Residences, JVC District 10, Jumeirah Village Circle (JVC), Dubai",25.0661451,55.208794
"Al Bateen Towers, The Walk, Jumeirah Beach Residence (JBR), Dubai",25.0769441,55.1341346
"Upper Crest (Burjside Terrace), Downtown Dubai, Dubai",25.193303,55.2845939
"Oceana Southern, Oceana, Palm Jumeirah, Dubai",25.1102616,55.1374348
"Casa Royale II, JVC District 10, Jumeirah Village Circle (JVC), Dubai",25.0677195,55.2062204
"Bonnington Tower, JLT Cluster J, Jumeirah Lake Towers (JLT), Dubai",25.0674995,55.1420026
"Al Seef Tower 3, JLT Cluster U, Jumeirah Lake Towers (JLT), Dubai",25.0795487,55.1507206
"Murjan 1, Murjan, Jumeirah Beach Residence (JBR), Dubai",25.0820815,55.139909
"Mira Oasis 3, Mira Oasis, Reem, Dubai",25.0142815,55.2989455
"Signature Livings North, Signature Livings, JVC District 10, Jumeirah Village Circle (JVC), Dubai",25.0655477,55.2069901
"Lake Shore Tower, JLT Cluster Y, Jumeirah Lake Towers (JLT), Dubai",25.0784446,55.1530864
"Ritz Residence, International City Phase 2 (Warsan 4), International City, Dubai",25.1481822,55.4009738
"Morella, Victory Heights, Dubai Sports City, Dubai",25.0401473,55.2153456
"Khalfan Building, Abu Shagara, Sharjah",25.35701,55.3959492
"Elite Sports Residence 7, Elite Sports Residence, Dubai Sports City, Dubai",25.0389289,55.2049615
"Sunrise Bay Tower 1, Sunrise Bay, Emaar Beachfront, Dubai Harbour, Dubai",25.0967614,55.1394516
"The Cove, Dubai Creek Harbour, Dubai",25.2018709,55.3445912
"Novelia, Victory Heights, Dubai Sports City, Dubai",25.0401473,55.2153456
"C2, The Hills C, The Hills, Dubai",25.2048493,55.2707828
"Olympic Park 4, Olympic Park, Dubai Sports City, Dubai",25.0433154,55.2157491
"Mughal, The Grandeur Residences, Palm Jumeirah, Dubai",25.0988692,55.1214565
"Basswood, DAMAC Hills 2 (Akoya by DAMAC), Dubai",24.9803384,55.3805512
"Acacia B, Acacia, Park Heights, Dubai Hills Estate, Dubai",25.1129375,55.2463678
"1 Residences Building 2, 1 Residences, Wasl 1, Al Kifaf, Bur Dubai, Dubai",25.2338088,55.2945389
"Resortz Residence Block 1, Resortz by Danube, Arjan, Dubai",25.0619922,55.2330857
"Zada Residence, Business Bay, Dubai",25.1844747,55.2617373
"Kamoon 4, Kamoon, Old Town, Downtown Dubai, Dubai",25.1900103,55.273397
"1 Residences, Wasl 1, Al Kifaf, Bur Dubai, Dubai",25.2338088,55.2945389
"SOL Avenue, Business Bay, Dubai",25.1797977,55.2750666
"Al Murad Tower, Al Barsha 1, Al Barsha, Dubai",25.1135583,55.2013255
"Sherlock Circus 1, Sherlock Circus, Uptown Motor City, Motor City, Dubai",25.045281,55.2474644
"Deema 2, Deema, The Lakes, Dubai",25.0767154,55.1712241
"Stella Maris, Dubai Marina, Dubai",25.0699495,55.1324895
"Umm Suqeim 2, Umm Suqeim, Dubai",25.1499428,55.2065891
"Dubai Star Tower, JLT Cluster L, Jumeirah Lake Towers (JLT), Dubai",25.065558,55.1395665
"Green Park, JVT District 4, Jumeirah Village Triangle (JVT), Dubai",25.042875,55.1887717
"Hemaim Community, Al Raha Gardens, Abu Dhabi",24.4381892,54.5882498
"Marina View Tower A, Marina View Tower, Dubai Marina, Dubai",25.0792439,55.1427251
"Sahara Meadows 1, Sahara Meadows, Dubai Industrial Park, Dubai",24.8874759,55.0695877
"Al Sahab Tower 2, Al Sahab Tower, Dubai Marina, Dubai",25.075969,55.135692
"The Wings B, The Wings, Arjan, Dubai",25.0601377,55.2412773
"Arabella 2, Arabella Townhouses, Mudon, Dubai",25.0148021,55.2692374
"Nikki Beach Resort & Spa Dubai, Pearl Jumeirah, Dubai",25.2458802,55.2561438
"FIVE Palm Jumeirah, Palm Jumeirah, Dubai",25.1043296,55.1487691
"Cricket Tower, Dubai Sports City, Dubai",25.0412917,55.205261
"Al Sahab Tower 1, Al Sahab Tower, Dubai Marina, Dubai",25.075969,55.135692
"Orra Marina, Dubai Marina, Dubai",25.0705828,55.1331431
"Lamtara Building 3, Lamtara, Madinat Jumeirah Living, Umm Suqeim, Dubai",25.1330986,55.183466
"The Springs 9, The Springs, Dubai",25.059571,55.1851914
"Elite Sports Residence 10 Block A, Elite Sports Residence 10, Elite Sports Residence, Dubai Sports City, Dubai",25.0364344,55.2059746
"Marina Wharf I, Marina Wharf, Dubai Marina, Dubai",25.0723131,55.1323671
"City Oasis 1, City Oasis, Dubai Silicon Oasis, Dubai",25.1240764,55.4031244
"Burj Al khair, Arjan, Dubai",25.0579381,55.2257838
"Armada Tower 3, Armada Towers, JLT Cluster P, Jumeirah Lake Towers (JLT), Dubai",25.0755711,55.1452522
"Jash Hamad, Shoreline Apartments, Palm Jumeirah, Dubai",25.1072633,55.1483188
"Miska 2, Miska, Old Town, Downtown Dubai, Dubai",25.1891381,55.2760391
"Expo Golf Villas 1, Expo Golf Villas, Emaar South, Dubai South, Dubai",24.8646887,55.143799
"Downtown Views, Za'abeel 2, Za'abeel, Dubai",25.2024286,55.2809328
"The Polo Townhouses, Meydan Gated Community, Meydan City, Dubai",25.1427455,55.2945394
"Al Habool, Shoreline Apartments, Palm Jumeirah, Dubai",25.1132402,55.1408354
"Eagle Heights, Dubai Sports City, Dubai",25.0365874,55.2209596
"Madinat Al Riyadh, Abu Dhabi",24.3449875,54.7461814
"Ocean Heights, Dubai Marina, Dubai",25.0905232,55.1487198
"The Springs 5, The Springs, Dubai",25.0640726,55.1858321
"Sadaf 2, Sadaf, Jumeirah Beach Residence (JBR), Dubai",25.0805579,55.1382918
"Bellevue Tower 1, Bellevue Towers, Downtown Dubai, Dubai",25.1937032,55.2725735
"Rigel Apartments, JVC District 10, Jumeirah Village Circle (JVC), Dubai",25.0633945,55.2021675
"Building 86, Mediterranean, Discovery Gardens, Dubai",25.0454704,55.13796
"The Wings C, The Wings, Arjan, Dubai",25.0601377,55.2412773
"Farishta Azizi, Al Furjan, Dubai",25.0241966,55.139183
"Saheel 1, Saheel, Arabian Ranches, Dubai",25.048128,55.251419
"Binghatti West, Dubai Residence Complex, Dubai",25.0856041,55.3876922
"Regent House 2, Regent House, Uptown Motor City, Motor City, Dubai",25.0456082,55.2482655
"Le Grand Chateau B, Le Grand Chateau, JVC District 10, Jumeirah Village Circle (JVC), Dubai",25.0650315,55.2067816
"The Springs 11, The Springs, Dubai",25.055543,55.177575
"Capital Bay Tower B, Capital Bay Towers, Business Bay, Dubai",25.1767054,55.2721529
"Elite Sports Residence 8, Elite Sports Residence, Dubai Sports City, Dubai",25.0397261,55.2046907
"Royal Residence 1, Royal Residence, Dubai Sports City, Dubai",25.0325869,55.2223569
"Riah Towers, Culture Village, Dubai",25.224386,55.3398977
"The Lofts Central Tower, The Lofts, Downtown Dubai, Dubai",25.1967333,55.2699369
"Time Place, Dubai Marina, Dubai",25.080494,55.144181
"Rimal 2, Rimal, Jumeirah Beach Residence (JBR), Dubai",25.0776849,55.1341701
"Windsor Manor, Business Bay, Dubai",25.1921649,55.2913777
"Dubai Creek Residence Tower 2 North, Dubai Creek Residences, Dubai Creek Harbour, Dubai",25.2044458,55.3440477
"Hala Residence, International City Phase 2 (Warsan 4), International City, Dubai",25.1481822,55.4009738
"Park Central, Business Bay, Dubai",25.178992,55.271102
"Marina View Tower B, Marina View Tower, Dubai Marina, Dubai",25.0792439,55.1427251
"DT1 Tower, Downtown Dubai, Dubai",25.191364,55.2693392
"Al Ghozlan 2, Al Ghozlan, The Greens, Dubai",25.0925959,55.1741064
"Silicon Gates 4, Silicon Gates, Dubai Silicon Oasis, Dubai",25.1082565,55.3813076
"Syann Park 1, Syann Park, Arjan, Dubai",25.0562088,55.2368537
"Palmera 3, Palmera, Arabian Ranches, Dubai",25.040262,55.2589053
"Sidra 3, Sidra Villas, Dubai Hills Estate, Dubai",25.1062942,55.2544354
"Garden Homes Frond E, Garden Homes Palm Jumeirah, Palm Jumeirah, Dubai",25.1282719,55.133531
"Murjan 4, Murjan, Jumeirah Beach Residence (JBR), Dubai",25.0830269,55.1397152
"Icon Tower 2, JLT Cluster L, Jumeirah Lake Towers (JLT), Dubai",25.0654482,55.1402132
"Al Rashidiya Towers, Al Rashidiya, Ajman",25.3952344,55.4512842
"Index Tower, DIFC, Dubai",25.2074025,55.2777425
"Apartment Building 8, Bluewaters Residences, Bluewaters Island, Dubai",25.0792222,55.1196684
"Armani Residence, Downtown Dubai, Dubai",25.1949849,55.2784141
"DAMAC Maison Prive, Business Bay, Dubai",25.1843104,55.2755156
"Al Reem 2, Al Reem, Arabian Ranches, Dubai",25.0564896,55.2901604
"Widcombe House 4, Widcombe House, Uptown Motor City, Motor City, Dubai",25.0452307,55.2444797
"Signature Livings South, Signature Livings, JVC District 10, Jumeirah Village Circle (JVC), Dubai",25.0655477,55.2069901
"Golf Place I, Golf Place, Dubai Hills Estate, Dubai",25.1115798,55.274723
"Al Alia, Ajman",25.402561,55.5718564
"Signature Villas Frond K, Signature Villas Palm Jumeirah, Palm Jumeirah, Dubai",25.1189429,55.1217426
"Park Gate Residence D, Park Gate Residence, Al Kifaf, Bur Dubai, Dubai",25.2346972,55.2963797
"Al Das, Shoreline Apartments, Palm Jumeirah, Dubai",25.1140805,55.1415879
"Marina Residences 3, Marina Residences, Palm Jumeirah, Dubai",25.114741,55.1362375
"Palm Views East, Palm Views, Palm Jumeirah, Dubai",25.1170671,55.1364276
"Marwa Homes 2, JVC District 13, Jumeirah Village Circle (JVC), Dubai",25.0472381,55.2078598
"Boulevard Crescent Tower 2, Boulevard Crescent Towers, Downtown Dubai, Dubai",25.1913845,55.2712093
"Sanibel Tower, Park Island, Dubai Marina, Dubai",25.081736,55.1413342
"Noor Apartment 1, JVT District 2, Jumeirah Village Triangle (JVT), Dubai",25.0395357,55.1807525
"Ayedh Tower, Al Jaddaf, Dubai",25.2219819,55.3313667
"Palma Residences, Palm Jumeirah, Dubai",25.1131053,55.1473081
"Nad Al Sheba 3, Nad Al Sheba, Dubai",25.1560743,55.3751961
"Beach Vista 2, Beach Vista, Emaar Beachfront, Dubai Harbour, Dubai",25.0981282,55.1397625
"Goldcrest Views 1, JLT Cluster V, Jumeirah Lake Towers (JLT), Dubai",25.0780086,55.1511098
"Dubai Arch Tower, JLT Cluster G, Jumeirah Lake Towers (JLT), Dubai",25.0715253,55.1437456
"Saadiyat Beach Villas, Saadiyat Beach, Saadiyat Island, Abu Dhabi",24.5488731,54.4366077
"MAG 5 Residence (B2 Tower), Marina Square, Al Reem Island, Abu Dhabi",24.4895281,54.394592
"Arabella 3, Arabella Townhouses, Mudon, Dubai",25.0083651,55.263914
"Harbour Views 1, Harbour Views, Dubai Creek Harbour, Dubai",25.2053316,55.3447823
"Green Lakes 3, JLT Cluster S, Jumeirah Lake Towers (JLT), Dubai",25.0789373,55.1485343
"Al Yousuf Building New Riffa, Al Raffa, Bur Dubai, Dubai",25.2511167,55.2861335
"Sienna Lakes, Jumeirah Golf Estates, Dubai",25.0135246,55.211446
"Creekside 18 Tower B, Creekside 18, Dubai Creek Harbour, Dubai",25.2044563,55.3451087
"The Imperial Residence A, The Imperial Residence, JVT District 5, Jumeirah Village Triangle (JVT), Dubai",25.0479068,55.1953719
"Redwoods, Yas Acres, Yas Island, Abu Dhabi",24.4990451,54.6136188
"Al Sultana, Shoreline Apartments, Palm Jumeirah, Dubai",25.1081062,55.1493002
"Building 1, City Walk, Al Wasl, Dubai",25.2074895,55.2625253
"Azizi Riviera 10, Azizi Riviera, Meydan One, Meydan City, Dubai",25.171143,55.3024098
"The Springs 8, The Springs, Dubai",25.0614538,55.1872042
"East 40, Al Furjan, Dubai",25.0209913,55.1403768
"Al Mamzar, Sharjah",25.3067367,55.3646649
"Mohammed Bin Zayed City, Abu Dhabi",24.3477446,54.553266
"Abaya Mall, Mirdif, Dubai",25.2240997,55.4175674
"Tower B, DAMAC Towers by Paramount Hotels and Resorts, Business Bay, Dubai",25.1831647,55.272887
"MM Towers, Dubai Silicon Oasis, Dubai",25.1108452,55.3843291
"Al Sufouh 1, Al Sufouh, Dubai",25.1181909,55.1845012
"Shakhbout City, Abu Dhabi",24.3661616,54.6360615
"Al Hamra Village Marina Apartments, Al Hamra Village, Ras Al Khaimah",25.6972865,55.7815314
"Khalifa City, Abu Dhabi",24.4161075,54.5762199
"Al Taawun Street, Al Taawun, Sharjah",25.3087968,55.3701814
"Wasl Village, Al Qusais Industrial 5, Al Qusais Industrial Area, Al Qusais, Dubai",25.2885051,55.4180079
"Beach Tower B, Beach Towers, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",24.5002021,54.4097793
"Al Mushrif, Abu Dhabi",24.4428696,54.387746
"Meydan Avenue, Meydan City, Dubai",25.2048493,55.2707828
"Horizon Tower A, Horizon Tower, Ajman Downtown, Ajman",25.3943883,55.4546228
"Frankfurt Sports Tower, Dubai Sports City, Dubai",25.0383741,55.2049906
"Opera Grand, Downtown Dubai, Dubai",25.1937217,55.2712261
"DXB Tower, Sheikh Zayed Road, Dubai",25.2137065,55.2757754
"Safeer Tower 2, Business Bay, Dubai",25.180354,55.2761306
"Al Basri, Shoreline Apartments, Palm Jumeirah, Dubai",25.107344,55.1507333
"Al Barsha 3, Al Barsha, Dubai",25.0952928,55.1955445
"The Belvedere, Dubai Marina, Dubai",25.0681678,55.1304034
"Celestia A, Celestia, Residential District, Dubai South, Dubai",25.2048493,55.2707828
"Downtown Views II Tower 2, Downtown Views II, Za'abeel 2, Za'abeel, Dubai",25.2024286,55.2809328
"Jumeirah Garden City, Al Satwa, Dubai",25.222671,55.275561
"Art XIV14, Business Bay, Dubai",25.188531,55.28325
"Al Jaddaf, Dubai",25.216757,55.3309395
"Barajeel Residency, Al Jaddaf, Dubai",25.2215866,55.3348082
"Al Manaseer, Abu Dhabi",24.453884,54.3773438
"Urbana III, Urbana, Emaar South, Dubai South, Dubai",24.8627733,55.1466589
"Al Zeina, Al Raha Beach, Abu Dhabi",24.4563821,54.6129226
"Al Zahia, Muwaileh, Sharjah",25.317313,55.4588865
"Al Seef, Al Raha Beach, Abu Dhabi",24.4460062,54.5861941
"Al Maha 2, Al Maha, Al Muneera, Al Raha Beach, Abu Dhabi",24.4515336,54.605367
"Amber Tower, Muwailih Commercial, Sharjah",25.3073493,55.4551582
"Muwaileh Building, Muwaileh, Sharjah",25.2976148,55.4493826
"Al Hamra Village Town Houses, Al Hamra Village, Ras Al Khaimah",25.6919474,55.7828528
"Al Raha Beach, Abu Dhabi",24.5223193,54.6259474
"Al Mankhool, Bur Dubai, Dubai",25.2459667,55.2949976
"Hamed Center, Electra Street, Abu Dhabi",24.4853148,54.3627634
"Reem Five, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",24.5068818,54.4051012
"Tower 1, Al Reef Downtown, Al Reef, Abu Dhabi",24.4570255,54.6732983
